,Company ID,Industry
6089,60042,accounting
6090,13227034,business consulting and services
6091,5101712,pharmaceutical manufacturing
6092,3648943,staffing and recruiting
6093,2817978,financial services
6094,19669565,industrial machinery manufacturing
6095,2498757,human resources services
6096,2707665,advertising services
6097,10139936,higher education
6098,1337897,staffing and recruiting
6099,69509843,motor vehicle manufacturing
6100,305020,pharmaceutical manufacturing
6101,21681450,outsourcing and offshoring consulting
6102,63482,staffing and recruiting
6103,49508,insurance
6104,18087100,it services and it consulting
6105,12993263,telecommunications
6106,22159,staffing and recruiting
6107,11532796,software development
6108,28926866,staffing and recruiting
6109,7567,telecommunications
6110,1957857,advertising services
6111,84717,software development
6112,17969080,software development
6113,35664005,staffing and recruiting
6114,3239435,software development
6115,14639326,it services and it consulting
6116,4857331,it services and it consulting
6117,36164,software development
6118,491104,gambling facilities and casinos
6119,2927851,human resources services
6120,893477,software development
6121,941281,e-learning providers
6122,54752,government administration
6123,7958126,research services
6124,46767,it services and it consulting
6125,2705784,software development
6126,3522,hospitals and health care
6127,233964,financial services
6128,8074390,financial services
6129,3502982,it services and it consulting
6130,43286242,business consulting and services
6131,431877,financial services
6132,13581898,"appliances, electrical, and electronics manufacturing"
6133,18759444,business consulting and services
6134,10245951,advertising services
6135,12273,construction
6136,14266,food and beverage services
6137,36173670,software development
6138,38171236,human resources services
6139,21698,education administration programs
6140,18524830,business consulting and services
6141,6748988,wellness and fitness services
6142,31994,software development
6143,irely,software development
6144,4974487,software development
6145,295682,software development
6146,10931378,software development
6147,20492496,mental health care
6148,10787479,business consulting and services
6149,18101885,staffing and recruiting
6150,3587912,software development
6151,6923,law practice
6152,68931677,it services and it consulting
6153,1677565,insurance
6154,13188981,wholesale import and export
6155,3524780,software development
6156,289802,banking
6157,3805690,it services and it consulting
6158,42840202,software development
6159,13183384,software development
6160,218580,it services and it consulting
6161,13590339,information services
6162,34220741,advertising services
6163,1051979,hospitals and health care
6164,37513884,mental health care
6165,8037,higher education
6166,1561079,advertising services
6167,1343538,it services and it consulting
6168,488180,it services and it consulting
6169,97914,facilities services
6170,calero-mdsl,it services and it consulting
6171,18076754,software development
6172,162585,consumer services
6173,11153452,software development
6174,11494668,higher education
6175,10554060,it services and it consulting
6176,abx-cro,pharmaceutical manufacturing
6177,1351770,retail apparel and fashion
6178,1664843,hospitals and health care
6179,labcorp,hospitals and health care
6180,36831,beverage manufacturing
6181,9364153,software development
6182,19561573,entertainment providers
6183,27006954,it services and it consulting
6184,26869,civil engineering
6185,3561251,it services and it consulting
6186,43256003,packaging and containers manufacturing
6187,61077,"appliances, electrical, and electronics manufacturing"
6188,6391867,it services and it consulting
6189,283352,software development
6190,10958324,defense and space manufacturing
6191,13191262,staffing and recruiting
6192,381783,"appliances, electrical, and electronics manufacturing"
6193,1265892,environmental services
6194,10309911,real estate
6195,18270192,advertising services
6196,227845,construction
6197,9455519,staffing and recruiting
6198,5083340,software development
6199,11531012,software development
6200,164300,food and beverage manufacturing
6201,11768096,advertising services
6202,8055144,machinery manufacturing
6203,65121,pharmaceutical manufacturing
6204,49087275,it services and it consulting
6205,10659853,it services and it consulting
6206,1004902,biotechnology research
6207,2071501,industrial machinery manufacturing
6208,5267537,it services and it consulting
6209,27110363,business consulting and services
6210,9372812,it services and it consulting
6211,17911713,software development
6212,11612,research services
6213,27245715,advertising services
6214,5270683,it services and it consulting
6215,10058277,software development
6216,64776071,it services and it consulting
6217,14736059,advertising services
6218,66932977,it services and it consulting
6219,18245070,real estate
6220,123790,advertising services
6221,1674600,insurance
6222,3496487,packaging and containers manufacturing
6223,29118298,software development
6224,421128,staffing and recruiting
6225,10148061,it services and it consulting
6226,6616375,construction
6227,11862573,software development
6228,28649697,software development
6229,10138587,personal care product manufacturing
6230,153614,it services and it consulting
6231,827974,professional training and coaching
6232,33196190,software development
6233,42372333,computer and network security
6234,117096,travel arrangements
6235,69570303,software development
6236,10050387,it services and it consulting
6237,18290938,software development
6238,54106900,it services and it consulting
6239,56869,it services and it consulting
6240,69251886,software development
6241,231592,it services and it consulting
6242,66877845,investment management
6243,18092307,investment management
6244,5024268,outsourcing and offshoring consulting
6245,mimetik,automation machinery manufacturing
6246,11282464,software development
6247,11764285,"transportation, logistics, supply chain and storage"
6248,14476166,software development
6249,13719458,it services and it consulting
6250,74265108,it services and it consulting
6251,1112705,it services and it consulting
6252,7177,food and beverage manufacturing
6253,9310629,staffing and recruiting
6254,10375170,it services and it consulting
6255,15230356,hospitals and health care
6256,633480,it services and it consulting
6257,20486,oil and gas
6258,2644920,it services and it consulting
6259,15158235,staffing and recruiting
6260,131906,software development
6261,9308155,construction
6262,4792092,automation machinery manufacturing
6263,13245602,it services and it consulting
6264,123112,investment banking
6265,2122952,retail apparel and fashion
6266,27602468,medical equipment manufacturing
6267,18610685,it services and it consulting
6268,13041962,retail apparel and fashion
6269,21255629,outsourcing and offshoring consulting
6270,11187301,staffing and recruiting
6271,19092,retail
6272,392409,design services
6273,12593565,staffing and recruiting
6274,148230,software development
6275,66245708,software development
6276,11178018,advertising services
6277,15822157,it services and it consulting
6278,64791654,renewable energy semiconductor manufacturing
6279,30233733,software development
6280,264559,software development
6281,819329,telecommunications
6282,27186078,software development
6283,1833498,"appliances, electrical, and electronics manufacturing"
6284,14691631,spectator sports
6285,17986238,it services and it consulting
6286,68351348,"appliances, electrical, and electronics manufacturing"
6287,12898196,staffing and recruiting
6288,2969085,it services and it consulting
6289,5113430,packaging and containers manufacturing
6290,1779779,software development
6291,19018954,software development
6292,10358063,retail
6293,2446144,software development
6294,35440254,software development
6295,5076059,it services and it consulting
6296,3325988,staffing and recruiting
6297,2944806,farming
6298,6382717,it services and it consulting
6299,84567,accounting
6300,13326923,computers and electronics manufacturing
6301,13981594,software development
6302,20620457,manufacturing
6303,36823,staffing and recruiting
6304,141839,it services and it consulting
6305,30179875,it services and it consulting
6306,74240333,it services and it consulting
6307,11357,semiconductor manufacturing
6308,8961012,pharmaceutical manufacturing
6309,203101,retail
6310,10308708,computer and network security
6311,53160496,software development
6312,76323519,it services and it consulting
6313,3788076,it services and it consulting
6314,37388118,it services and it consulting
6315,2482990,pharmaceutical manufacturing
6316,298409,staffing and recruiting
6317,10320703,staffing and recruiting
6318,17980727,it services and it consulting
6319,14624772,it services and it consulting
6320,69628145,it services and it consulting
6321,324222,mental health care
6322,2367048,real estate
6323,532234,insurance
6324,9354913,it services and it consulting
6325,2995329,hospitals and health care
6326,29411,truck transportation
6327,13741383,software development
6328,18015294,spectator sports
6329,70049935,advertising services
6330,7658,professional training and coaching
6331,47693,staffing and recruiting
6332,2652843,government administration
6333,14542060,it services and it consulting
6334,33208280,online audio and video media
6335,14467682,business consulting and services
6336,33433551,retail apparel and fashion
6337,1959283,software development
6338,31484267,it services and it consulting
6339,18035694,staffing and recruiting
6340,14460620,"technology, information and internet"
6341,26204925,it services and it consulting
6342,33290949,staffing and recruiting
6343,3055780,software development
6344,769845,it services and it consulting
6345,13322835,software development
6346,38086433,staffing and recruiting
6347,1094414,advertising services
6348,69173365,it services and it consulting
6349,71980746,human resources services
6350,69501840,software development
6351,2818926,investment management
6352,1662809,automation machinery manufacturing
6353,4476,education administration programs
6354,13442865,human resources services
6355,31280719,software development
6356,66320035,staffing and recruiting
6357,2894538,software development
6358,18369400,software development
6359,566158,it services and it consulting
6360,42795883,it services and it consulting
6361,3699664,industrial machinery manufacturing
6362,40697,gambling facilities and casinos
6363,3064999,information services
6364,2470432,financial services
6365,266361,non-profit organizations
6366,11714650,software development
6367,139399,law practice
6368,100336,hospitals and health care
6369,letsvee,business consulting and services
6370,28173,staffing and recruiting
6371,530036,professional training and coaching
6372,13260512,it services and it consulting
6373,65674167,it services and it consulting
6374,18985955,it services and it consulting
6375,35454870,book and periodical publishing
6376,22303218,hospitals and health care
6377,3340123,it services and it consulting
6378,1029144,food and beverage manufacturing
6379,2060102,financial services
6380,2883090,spectator sports
6381,3851691,business consulting and services
6382,13254870,it services and it consulting
6383,2867237,insurance
6384,69215025,it services and it consulting
6385,13618133,software development
6386,38365,financial services
6387,9468436,software development
6388,4983140,software development
6389,10150417,software development
6390,13445117,retail apparel and fashion
6391,9454530,insurance
6392,2783170,it services and it consulting
6393,24139,financial services
6394,7418,law practice
6395,155936,software development
6396,13661499,e-learning providers
6397,65640698,software development
6398,2425571,architecture and planning
6399,10693782,software development
6400,28688,utilities
6401,3651790,accounting
6402,18430481,it services and it consulting
6403,7950190,biotechnology research
6404,18704676,software development
6405,9279726,events services
6406,83130,security and investigations
6407,10851139,financial services
6408,3837963,spectator sports
6409,29167,advertising services
6410,65844,government administration
6411,17953085,software development
6412,40706632,it services and it consulting
6413,3704040,real estate
6414,1474538,professional training and coaching
6415,28639000,it services and it consulting
6416,2587322,human resources services
6417,31049030,it services and it consulting
6418,35576550,financial services
6419,11776694,media production
6420,eclaro,staffing and recruiting
6421,31107859,it services and it consulting
6422,10696808,advertising services
6423,32499,banking
6424,19354011,it services and it consulting
6425,5607511,travel arrangements
6426,2290402,telecommunications
6427,17991379,it services and it consulting
6428,144796,software development
6429,11206170,advertising services
6430,2599975,it services and it consulting
6431,13456581,it services and it consulting
6432,468677,advertising services
6433,85396,real estate
6434,10222236,business consulting and services
6435,13188717,it services and it consulting
6436,1336660,spectator sports
6437,11055969,advertising services
6438,67974574,retail luxury goods and jewelry
6439,20312457,it services and it consulting
6440,3607913,financial services
6441,18286943,software development
6442,11966,higher education
6443,1463827,retail apparel and fashion
6444,66742470,it services and it consulting
6445,5165571,business consulting and services
6446,14004299,professional training and coaching
6447,18469667,software development
6448,15520,software development
6449,3690021,it services and it consulting
6450,64912391,it services and it consulting
6451,3482068,it services and it consulting
6452,11689140,retail
6453,26635601,it services and it consulting
6454,9376296,advertising services
6455,18337672,it services and it consulting
6456,770834,truck transportation
6457,18140340,chemical manufacturing
6458,44107,software development
6459,73961808,retail apparel and fashion
6460,5403280,staffing and recruiting
6461,7595596,it services and it consulting
6462,1049626,human resources services
6463,10578430,software development
6464,14532470,e-learning providers
6465,819733,software development
6466,7579357,it services and it consulting
6467,31476864,it services and it consulting
6468,18236966,staffing and recruiting
6469,10872263,staffing and recruiting
6470,66737865,it services and it consulting
6471,1329412,international trade and development
6472,24282,retail
6473,14148,armed forces
6474,2144073,it services and it consulting
6475,10466509,farming
6476,51641640,staffing and recruiting
6477,27061435,software development
6478,12974233,human resources services
6479,33261804,software development
6480,6418868,financial services
6481,1425650,law practice
6482,14570205,human resources services
6483,3858329,it services and it consulting
6484,31339363,it services and it consulting
6485,25027787,software development
6486,6673205,civil engineering
6487,1634138,financial services
6488,14541510,it services and it consulting
6489,10889051,business consulting and services
6490,42805165,advertising services
6491,17920952,software development
6492,13278994,it services and it consulting
6493,10523741,software development
6494,3829083,it services and it consulting
6495,1528664,hospitality
6496,27103067,retail
6497,710880,it services and it consulting
6498,4818524,software development
6499,421868,software development
6500,13005407,software development
6501,10801189,research services
6502,1668011,it services and it consulting
6503,10281,machinery manufacturing
6504,13357242,it services and it consulting
6505,26648593,staffing and recruiting
6506,1167840,software development
6507,28804543,software development
6508,12631382,software development
6509,13070749,it services and it consulting
6510,3651993,it services and it consulting
6511,1805,insurance
6512,1118,manufacturing
6513,10591611,it services and it consulting
6514,11222181,construction
6515,3665310,software development
6516,53519719,wellness and fitness services
6517,67526,software development
6518,15882985,beverage manufacturing
6519,3075158,e-learning providers
6520,1555109,financial services
6521,40620,civil engineering
6522,33314579,staffing and recruiting
6523,11275082,human resources services
6524,9446798,it services and it consulting
6525,1153357,business consulting and services
6526,752761,education administration programs
6527,3560014,broadcast media production and distribution
6528,51657919,it services and it consulting
6529,13300779,wellness and fitness services
6530,4999584,software development
6531,38078127,"technology, information and internet"
6532,40873,advertising services
6533,3690838,architecture and planning
6534,13430335,financial services
6535,6539323,motor vehicle manufacturing
6536,3170718,it services and it consulting
6537,47600650,it services and it consulting
6538,67989876,human resources services
6539,16217205,insurance
6540,6661436,computer games
6541,1633969,food and beverage manufacturing
6542,6479949,retail
6543,33275545,food and beverage services
6544,51893160,government administration
6545,3607921,software development
6546,68135088,e-learning providers
6547,71059518,software development
6548,65708922,it services and it consulting
6549,2355283,automation machinery manufacturing
6550,829364,financial services
6551,23761966,software development
6552,858142,defense and space manufacturing
6553,31498038,banking
6554,2521314,retail apparel and fashion
6555,864245,"technology, information and internet"
6556,21292,gambling facilities and casinos
6557,13713521,financial services
6558,450279,food and beverage manufacturing
6559,10130117,online audio and video media
6560,25959144,wholesale building materials
6561,28614584,it services and it consulting
6562,2801861,software development
6563,7800335,software development
6564,132858,computer games
6565,6418750,software development
6566,598809,it services and it consulting
6567,62138,manufacturing
6568,7599835,software development
6569,12953270,software development
6570,24984554,automation machinery manufacturing
6571,11215223,software development
6572,19010406,hospitals and health care
6573,223003,staffing and recruiting
6574,2640965,it services and it consulting
6575,5837,automation machinery manufacturing
6576,12950,computer games
6577,13715802,software development
6578,737258,it services and it consulting
6579,10496065,law practice
6580,11553887,it services and it consulting
6581,166591,it services and it consulting
6582,111000,it services and it consulting
6583,166491,real estate
6584,9319562,staffing and recruiting
6585,2122472,staffing and recruiting
6586,10193176,financial services
6587,17920471,advertising services
6588,909053,software development
6589,516788,it services and it consulting
6590,37198524,consumer services
6591,18783675,construction
6592,69216487,it services and it consulting
6593,1737198,advertising services
6594,54321519,civil engineering
6595,25144235,industrial machinery manufacturing
6596,688540,business consulting and services
6597,12633004,software development
6598,10435964,research services
6599,13322427,financial services
6600,31341404,real estate
6601,5316931,it services and it consulting
6602,29329118,retail
6603,40959737,it services and it consulting
6604,18055530,staffing and recruiting
6605,13385288,it services and it consulting
6606,2508262,retail
6607,50630,executive offices
6608,18817673,it services and it consulting
6609,26495,it services and it consulting
6610,79009,e-learning providers
6611,9180896,banking
6612,833194,information services
6613,31983637,software development
6614,18068,higher education
6615,71534988,non-profit organizations
6616,17929049,telecommunications
6617,81038,information services
6618,10037351,software development
6619,2529574,financial services
6620,15826652,it services and it consulting
6621,32832,staffing and recruiting
6622,5090647,consumer services
6623,1055408,insurance
6624,71498861,financial services
6625,5347272,it services and it consulting
6626,2960917,software development
6627,2821223,staffing and recruiting
6628,27131416,software development
6629,37231407,software development
6630,67237763,think tanks
6631,6375169,software development
6632,322595,financial services
6633,37404781,it services and it consulting
6634,113885,medical equipment manufacturing
6635,71530003,financial services
6636,3975620,software development
6637,2428667,accounting
6638,3884348,it services and it consulting
6639,14063106,software development
6640,15380,telecommunications
6641,9268248,software development
6642,14377207,advertising services
6643,18448700,gambling facilities and casinos
6644,2373924,software development
6645,281896,it services and it consulting
6646,75735605,it services and it consulting
6647,391353,motor vehicle manufacturing
6648,18315216,musicians
6649,20461724,staffing and recruiting
6650,41495,higher education
6651,4987854,hospitality
6652,122450,it services and it consulting
6653,65501986,staffing and recruiting
6654,5131341,staffing and recruiting
6655,7590674,it services and it consulting
6656,2372346,financial services
6657,10963925,design services
6658,9426507,business consulting and services
6659,3237904,it services and it consulting
6660,1127295,retail
6661,18915915,oil and gas
6662,149077,staffing and recruiting
6663,12641673,motor vehicle manufacturing
6664,13273985,it services and it consulting
6665,9247304,software development
6666,16154745,business consulting and services
6667,13353940,financial services
6668,24993422,law enforcement
6669,55394,insurance
6670,233725,translation and localization
6671,47182,airlines and aviation
6672,14830726,staffing and recruiting
6673,7934995,staffing and recruiting
6674,4406,telecommunications
6675,13326721,entertainment providers
6676,oracleinformationsystems,it services and it consulting
6677,490234,defense and space manufacturing
6678,14713609,retail
6679,27210286,software development
6680,3058430,translation and localization
6681,52709508,telecommunications
6682,33671,chemical manufacturing
6683,14678739,it services and it consulting
6684,19042308,events services
6685,83670,wellness and fitness services
6686,53095506,real estate
6687,cargurus,software development
6688,10793536,retail office equipment
6689,11749937,staffing and recruiting
6690,382396,it services and it consulting
6691,68791103,it services and it consulting
6692,13014668,banking
6693,18577578,graphic design
6694,69678507,motor vehicle manufacturing
6695,1563838,it services and it consulting
6696,14586,it services and it consulting
6697,72234989,biotechnology research
6698,1325812,machinery manufacturing
6699,27204163,industrial machinery manufacturing
6700,1443538,libraries
6701,983727,computers and electronics manufacturing
6702,17917958,software development
6703,16164069,human resources services
6704,42085577,architecture and planning
6705,5190383,software development
6706,202872,financial services
6707,532538,it services and it consulting
6708,10889885,it services and it consulting
6709,18604702,financial services
6710,21112331,software development
6711,18363575,wellness and fitness services
6712,13177831,software development
6713,1278395,it services and it consulting
6714,7168165,aviation and aerospace component manufacturing
6715,76466662,business consulting and services
6716,34662189,staffing and recruiting
6717,14623556,hospitals and health care
6718,5220580,architecture and planning
6719,15038,furniture and home furnishings manufacturing
6720,1883514,software development
6721,23012,it services and it consulting
6722,18667971,staffing and recruiting
6723,10614791,"technology, information and internet"
6724,121724,software development
6725,13421146,software development
6726,2034232,education administration programs
6727,35122487,it services and it consulting
6728,674452,telecommunications
6729,591339,international trade and development
6730,12643425,motor vehicle manufacturing
6731,2469719,advertising services
6732,27192584,staffing and recruiting
6733,17924559,it services and it consulting
6734,10354258,human resources services
6735,541576,pharmaceutical manufacturing
6736,1118211,food and beverage services
6737,14649088,food and beverage manufacturing
6738,25061615,staffing and recruiting
6739,69349187,business consulting and services
6740,13576344,software development
6741,19471,higher education
6742,35470781,telecommunications
6743,17881160,design services
6744,1164933,it services and it consulting
6745,36143932,it services and it consulting
6746,17953312,staffing and recruiting
6747,38961,hospitals and health care
6748,17978067,it services and it consulting
6749,5083775,it services and it consulting
6750,96233,computer and network security
6751,3351095,it services and it consulting
6752,6428533,it services and it consulting
6753,10362877,software development
6754,70010467,staffing and recruiting
6755,24796874,software development
6756,362808,individual and family services
6757,isleberg,software development
6758,33197685,software development
6759,68990000,it services and it consulting
6760,35569064,software development
6761,53921,advertising services
6762,1638035,e-learning providers
6763,74243341,staffing and recruiting
6764,3620825,staffing and recruiting
6765,3879704,financial services
6766,51679778,software development
6767,9315442,software development
6768,10123571,staffing and recruiting
6769,18460377,retail
6770,1414799,advertising services
6771,77051,financial services
6772,10047098,it services and it consulting
6773,2211921,information services
6774,10470041,staffing and recruiting
6775,10837578,wellness and fitness services
6776,26588547,information services
6777,76451674,financial services
6778,5278249,computer and network security
6779,4808751,real estate
6780,67887261,it services and it consulting
6781,76650041,financial services
6782,77957401,it services and it consulting
6783,3572541,it services and it consulting
6784,9329072,motor vehicle manufacturing
6785,7102276,it services and it consulting
6786,88148300,software development
6787,68679958,software development
6788,488966,it services and it consulting
6789,12980891,software development
6790,327728,software development
6791,80225757,staffing and recruiting
6792,xplor,travel arrangements
6793,77381916,computer games
6794,35659467,it services and it consulting
6795,26631736,staffing and recruiting
6796,79856116,business consulting and services
6797,18193745,biotechnology research
6798,66278935,plastics manufacturing
6799,79860107,it services and it consulting
6800,19304,financial services
6801,531048,civic and social organizations
6802,18574215,it services and it consulting
6803,23680425,e-learning providers
6804,5082814,musicians
6805,10237162,biotechnology research
6806,862073,it services and it consulting
6807,3322800,it services and it consulting
6808,13964,higher education
6809,77607558,it services and it consulting
6810,64617625,it services and it consulting
6811,80382868,retail
6812,21944,wellness and fitness services
6813,5205779,software development
6814,22339593,business consulting and services
6815,556103,food and beverage manufacturing
6816,80962065,it services and it consulting
6817,430664,it services and it consulting
6818,289927,it services and it consulting
6819,71665555,human resources services
6820,73811904,it services and it consulting
6821,31334310,software development
6822,3276045,defense and space manufacturing
6823,2716011,education administration programs
6824,81945068,software development
6825,68235865,"technology, information and internet"
6826,6409636,it services and it consulting
6827,71614888,strategic management services
6828,71371826,staffing and recruiting
6829,74959870,software development
6830,2751597,travel arrangements
6831,14400677,advertising services
6832,74596662,staffing and recruiting
6833,72383194,software development
6834,332372,telecommunications
6835,334570,defense and space manufacturing
6836,82168587,computer games
6837,81847036,staffing and recruiting
6838,3743491,it services and it consulting
6839,17923594,advertising services
6840,855004,beverage manufacturing
6841,11004275,it services and it consulting
6842,53366983,government administration
6843,1487350,computer and network security
6844,68791447,software development
6845,80301153,it services and it consulting
6846,23756314,software development
6847,13751,higher education
6848,2457172,software development
6849,6572198,motor vehicle manufacturing
6850,1288450,it services and it consulting
6851,1913934,it services and it consulting
6852,13415272,software development
6853,31543461,software development
6854,58994,it services and it consulting
6855,10340452,entertainment providers
6856,73812078,financial services
6857,72246293,"transportation, logistics, supply chain and storage"
6858,153703,software development
6859,30117341,it services and it consulting
6860,75437401,software development
6861,6628207,software development
6862,17895012,software development
6863,9308202,automation machinery manufacturing
6864,818530,it services and it consulting
6865,24358,manufacturing
6866,68592546,hospitals and health care
6867,28697892,hospitals and health care
6868,65340830,real estate
6869,1785481,defense and space manufacturing
6870,5095977,musicians
6871,9372993,it services and it consulting
6872,6575301,hospitals and health care
6873,5213169,computer and network security
6874,11268291,it services and it consulting
6875,11064743,it services and it consulting
6876,461332,construction
6877,3559341,software development
6878,760976,software development
6879,834517,security and investigations
6880,3864069,truck transportation
6881,28591021,biotechnology research
6882,73958,it services and it consulting
6883,10432656,research services
6884,19089475,financial services
6885,54283508,staffing and recruiting
6886,40866889,software development
6887,35596552,software development
6888,2342490,individual and family services
6889,53457090,staffing and recruiting
6890,1211135,staffing and recruiting
6891,42172772,software development
6892,10397789,it services and it consulting
6893,11058234,software development
6894,10108185,software development
6895,18459816,software development
6896,10391078,it services and it consulting
6897,3710179,software development
6898,2825359,wellness and fitness services
6899,10939532,software development
6900,20544191,environmental services
6901,82924860,truck transportation
6902,68996105,research services
6903,79155137,software development
6904,10584806,staffing and recruiting
6905,6655209,advertising services
6906,47688,manufacturing
6907,18825257,financial services
6908,167427,it services and it consulting
6909,74391708,software development
6910,5174336,financial services
6911,26544,software development
6912,35646714,staffing and recruiting
6913,17140,chemical manufacturing
6914,10421874,it services and it consulting
6915,2208705,insurance
6916,76548873,it services and it consulting
6917,70029330,photography
6918,3279401,industrial machinery manufacturing
6919,11803171,software development
6920,721851,book and periodical publishing
6921,162837,it services and it consulting
6922,3689327,manufacturing
6923,7234096,software development
6924,696456,retail
6925,6434103,staffing and recruiting
6926,5337886,it services and it consulting
6927,13020679,financial services
6928,84566402,it services and it consulting
6929,202412,banking
6930,13214,manufacturing
6931,65256966,pharmaceutical manufacturing
6932,13425856,it services and it consulting
6933,85595,it services and it consulting
6934,35668192,business consulting and services
6935,81498689,"technology, information and internet"
6936,155628,retail apparel and fashion
6937,19141448,software development
6938,129206,software development
6939,20400902,staffing and recruiting
6940,35521359,software development
6941,42329904,venture capital and private equity principals
6942,11377378,software development
6943,71223233,financial services
6944,18010706,defense and space manufacturing
6945,11386635,it services and it consulting
6946,2272636,it services and it consulting
6947,22324230,software development
6948,112536,manufacturing
6949,6600171,software development
6950,10856848,software development
6951,18739356,financial services
6952,11367661,media production
6953,2403970,it services and it consulting
6954,10031312,retail
6955,604864,online audio and video media
6956,81673077,it services and it consulting
6957,3638082,spectator sports
6958,73222246,computer and network security
6959,27162264,it services and it consulting
6960,77680789,it services and it consulting
6961,5197064,financial services
6962,86140316,human resources services
6963,36171428,gambling facilities and casinos
6964,12982457,financial services
6965,18835271,software development
6966,80956896,it services and it consulting
6967,2815015,computer games
6968,13461893,it services and it consulting
6969,74132651,financial services
6970,5640643,retail
6971,19565,primary and secondary education
6972,5086920,advertising services
6973,49879,pharmaceutical manufacturing
6974,18551580,truck transportation
6975,10520856,software development
6976,69257320,software development
6977,18227113,business consulting and services
6978,83002535,it services and it consulting
6979,3108432,business consulting and services
6980,69762147,it services and it consulting
6981,15141893,advertising services
6982,18924726,it services and it consulting
6983,87153256,software development
6984,23713388,business consulting and services
6985,2257256,telecommunications
6986,9475428,education administration programs
6987,10139085,environmental services
6988,86831683,computer games
6989,10617575,it services and it consulting
6990,86627383,it services and it consulting
6991,82320698,staffing and recruiting
6992,67693588,it services and it consulting
6993,3641221,oil and gas
6994,3135,hospitality
6995,3853543,it services and it consulting
6996,14451,writing and editing
6997,35530106,staffing and recruiting
6998,3719674,it services and it consulting
6999,82515428,it services and it consulting
7000,99203,consumer services
7001,94235,entertainment providers
7002,73792369,accounting
7003,3122181,financial services
7004,76200612,it services and it consulting
7005,32636,higher education
7006,484286,it services and it consulting
7007,6215,executive offices
7008,3509022,software development
7009,18789801,online audio and video media
7010,80437970,it services and it consulting
7011,83090952,"technology, information and internet"
7012,2881662,staffing and recruiting
7013,83494098,it services and it consulting
7014,18796857,software development
7015,7594895,advertising services
7016,82112933,staffing and recruiting
7017,14708232,it services and it consulting
7018,80308415,it services and it consulting
7019,2714169,staffing and recruiting
7020,kanekto,software development
7021,1465031,software development
7022,82581875,software development
7023,65301396,biotechnology research
7024,16183602,software development
7025,75588784,human resources services
7026,14629038,business consulting and services
7027,13582867,food and beverage services
7028,2520107,construction
7029,10278299,financial services
7030,3831755,e-learning providers
7031,12952931,it services and it consulting
7032,959381,it services and it consulting
7033,3633435,financial services
7034,28394900,software development
7035,75548224,financial services
7036,809070,software development
7037,6459696,it services and it consulting
7038,2212669,it services and it consulting
7039,79348590,consumer services
7040,2839542,it services and it consulting
7041,79328124,business consulting and services
7042,20533118,financial services
7043,30949651,education administration programs
7044,3576078,staffing and recruiting
7045,3991375,software development
7046,10674518,software development
7047,135530,software development
7048,68935594,financial services
7049,1043906,staffing and recruiting
7050,16193154,software development
7051,4869017,research services
7052,1343,armed forces
7053,69245128,non-profit organizations
7054,1293659,advertising services
7055,2574854,industrial machinery manufacturing
7056,69529494,it services and it consulting
7057,10616113,staffing and recruiting
7058,18758988,financial services
7059,75507257,business consulting and services
7060,3229183,it services and it consulting
7061,54279571,financial services
7062,2019553,software development
7063,79127287,it services and it consulting
7064,20406964,software development
7065,18773201,software development
7066,18525524,it services and it consulting
7067,27236436,hospitals and health care
7068,3094861,it services and it consulting
7069,42314957,construction
7070,35703185,defense and space manufacturing
7071,20180,real estate
7072,conduent,it services and it consulting
7073,2097863,it services and it consulting
7074,78731785,hospitals and health care
7075,42698367,pharmaceutical manufacturing
7076,3835201,financial services
7077,23927,higher education
7078,9376974,it services and it consulting
7079,83958324,computer games
7080,5345470,business consulting and services
7081,324544,it services and it consulting
7082,1272439,software development
7083,64510429,staffing and recruiting
7084,block,financial services
7085,20418849,it services and it consulting
7086,3637677,advertising services
7087,18515518,it services and it consulting
7088,3018433,business consulting and services
7089,243426,business consulting and services
7090,36149552,real estate
7091,319686,human resources services
7092,16193207,advertising services
7093,79900230,staffing and recruiting
7094,14928,higher education
7095,2522964,it services and it consulting
7096,18379277,hospitality
7097,18453815,software development
7098,77096608,outsourcing and offshoring consulting
7099,54128,software development
7100,16170398,automation machinery manufacturing
7101,332021,it services and it consulting
7102,68627366,staffing and recruiting
7103,57751,staffing and recruiting
7104,17999166,hospitality
7105,5328178,it services and it consulting
7106,65281006,"technology, information and internet"
7107,3861352,it services and it consulting
7108,8025745,non-profit organizations
7109,3639888,software development
7110,6703617,software development
7111,31206724,staffing and recruiting
7112,2639478,software development
7113,11277547,business consulting and services
7114,2884534,it services and it consulting
7115,4031193,primary and secondary education
7116,51606943,insurance
7117,1043582,non-profit organizations
7118,3243864,human resources services
7119,10796105,it services and it consulting
7120,67929465,financial services
7121,1609564,it services and it consulting
7122,81279514,financial services
7123,64267954,software development
7124,14586762,it services and it consulting
7125,2439131,software development
7126,30234449,business consulting and services
7127,76985073,it services and it consulting
7128,18680378,software development
7129,9334,higher education
7130,14573775,it services and it consulting
7131,28127326,business consulting and services
7132,899864,real estate
7133,1384834,business consulting and services
7134,77102793,financial services
7135,69592429,truck transportation
7136,31374583,financial services
7137,2937177,staffing and recruiting
7138,75069918,higher education
7139,19146656,it services and it consulting
7140,38119114,financial services
7141,40676643,software development
7142,6997139,it services and it consulting
7143,86241283,computer games
7144,76151415,it services and it consulting
7145,14563867,it services and it consulting
7146,52260,personal care product manufacturing
7147,74843227,it services and it consulting
